,a2_i,a2_j,a1_i,a1_j,b2_i,b2_j,b1_i,b1_j,y1,y2
973,1.0,4.0,,,,,,,3.0,3.0
974,0.0,4.0,,,,,0.0,1.0,3.0,3.0
975,0.0,4.0,,,,,,,3.0,3.0
976,1.0,4.0,,,,,,,3.0,3.0
977,1.0,5.0,,,,,,,3.0,1.0
978,0.0,5.0,,,,,,,3.0,3.0
979,0.0,5.0,,,,,0.0,0.0,3.0,3.0
980,0.0,4.0,,,,,,,3.0,3.0
981,0.0,5.0,,,,,,,3.0,3.0
982,0.0,5.0,,,,,,,3.0,3.0
983,1.0,5.0,,,,,,,3.0,3.0
984,1.0,6.0,,,,,,,3.0,3.0
985,2.0,6.0,,,,,2.0,0.0,3.0,3.0
986,1.0,6.0,1.0,2.0,,,1.0,0.0,3.0,2.0
987,0.0,6.0,0.0,2.0,,,,,3.0,3.0
988,1.0,6.0,,,,,1.0,2.0,3.0,2.0
989,1.0,5.0,1.0,2.0,,,,,3.0,2.0
990,1.0,6.0,,,,,,,3.0,2.0
991,0.0,6.0,,,,,,,3.0,3.0
992,0.0,5.0,,,,,,,3.0,1.0
993,0.0,6.0,,,,,0.0,2.0,3.0,1.0
994,1.0,6.0,,,,,,,3.0,1.0
995,1.0,6.0,,,,,1.0,3.0,3.0,1.0
996,1.0,5.0,,,,,,,3.0,2.0
997,0.0,5.0,,,,,,,3.0,1.0
998,0.0,4.0,,,,,1.0,4.0,3.0,1.0
999,0.0,5.0,,,,,1.0,5.0,3.0,1.0
