,a2_i,a2_j,a1_i,a1_j,b2_i,b2_j,b1_i,b1_j,y1,y2
9224,2.0,1.0,3.0,1.0,,,,,1.0,1.0
9225,2.0,1.0,3.0,1.0,,,,,2.0,1.0
9226,2.0,1.0,4.0,1.0,,,,,2.0,1.0
9227,3.0,1.0,3.0,1.0,,,,,2.0,1.0
9228,3.0,2.0,3.0,1.0,,,,,2.0,1.0
9229,3.0,1.0,3.0,2.0,,,,,2.0,1.0
9230,3.0,2.0,2.0,2.0,,,,,2.0,1.0
9231,3.0,3.0,3.0,2.0,,,,,2.0,1.0
9232,4.0,3.0,,,,,,,2.0,1.0
9233,4.0,3.0,,,,,,,2.0,0.0
9234,3.0,3.0,3.0,3.0,,,,,1.0,0.0
9235,4.0,3.0,3.0,3.0,,,,,2.0,0.0
9236,3.0,3.0,4.0,3.0,,,,,2.0,0.0
9237,4.0,3.0,4.0,2.0,,,,,2.0,0.0
9238,4.0,2.0,4.0,2.0,,,,,2.0,0.0
9239,3.0,2.0,5.0,2.0,,,,,2.0,0.0
9240,3.0,1.0,,,,,,,2.0,0.0
9241,3.0,1.0,,,,,0.0,1.0,2.0,0.0
9242,3.0,2.0,6.0,2.0,,,0.0,2.0,2.0,0.0
9243,3.0,3.0,,,,,,,2.0,0.0
9244,3.0,2.0,6.0,2.0,,,,,2.0,0.0
9245,4.0,2.0,6.0,2.0,,,,,2.0,0.0
9246,4.0,1.0,6.0,1.0,,,,,2.0,0.0
9247,4.0,1.0,5.0,1.0,,,,,2.0,0.0
9248,4.0,1.0,5.0,1.0,,,,,2.0,0.0
9249,4.0,2.0,,,,,,,2.0,0.0
9250,4.0,3.0,,,,,,,2.0,0.0
9251,4.0,3.0,,,,,,,1.0,0.0
9252,4.0,2.0,,,,,,,2.0,0.0
9253,4.0,3.0,,,,,,,1.0,0.0
9254,4.0,4.0,,,1.0,4.0,,,1.0,0.0
9255,5.0,4.0,,,,,,,1.0,0.0
9256,6.0,4.0,6.0,0.0,1.0,4.0,,,1.0,0.0
9257,5.0,4.0,,,,,,,1.0,0.0
9258,5.0,5.0,,,,,,,1.0,0.0
9259,5.0,4.0,5.0,1.0,,,,,1.0,0.0
9260,6.0,4.0,,,,,,,1.0,0.0
9261,6.0,5.0,,,,,,,1.0,1.0
9262,6.0,4.0,,,,,,,1.0,1.0
9263,6.0,5.0,,,2.0,5.0,,,1.0,1.0
9264,6.0,6.0,,,,,,,0.0,1.0
9265,6.0,6.0,,,,,,,0.0,1.0
9266,6.0,6.0,,,,,,,0.0,1.0
9267,6.0,6.0,,,0.0,6.0,,,0.0,1.0
9268,6.0,6.0,,,,,,,0.0,1.0
9269,6.0,6.0,,,,,,,0.0,1.0
9270,5.0,6.0,,,,,,,2.0,1.0
9271,4.0,6.0,,,,,4.0,1.0,0.0,1.0
9272,4.0,6.0,,,,,4.0,1.0,0.0,1.0
9273,4.0,5.0,,,,,,,1.0,1.0
9274,5.0,5.0,,,,,5.0,0.0,1.0,1.0
9275,5.0,5.0,,,,,5.0,1.0,1.0,1.0
9276,5.0,5.0,,,,,5.0,0.0,1.0,1.0
9277,6.0,5.0,,,,,,,1.0,1.0
9278,6.0,5.0,,,,,,,1.0,1.0
9279,5.0,5.0,,,,,,,1.0,1.0
9280,5.0,4.0,,,,,,,1.0,1.0
9281,6.0,4.0,,,2.0,4.0,,,1.0,1.0
9282,6.0,5.0,,,2.0,5.0,,,1.0,1.0
9283,6.0,6.0,,,,,,,0.0,1.0
9284,6.0,6.0,,,3.0,6.0,,,0.0,1.0
9285,6.0,6.0,,,3.0,6.0,,,0.0,1.0
9286,6.0,6.0,,,4.0,6.0,,,0.0,1.0
9287,5.0,6.0,,,4.0,6.0,,,2.0,1.0
9288,5.0,6.0,,,4.0,6.0,,,2.0,1.0
9289,5.0,5.0,,,,,,,1.0,1.0
9290,4.0,5.0,,,4.0,5.0,,,1.0,1.0
9291,3.0,5.0,,,3.0,5.0,,,1.0,1.0
9292,3.0,6.0,,,3.0,5.0,3.0,2.0,0.0,1.0
9293,3.0,5.0,,,3.0,4.0,3.0,3.0,1.0,1.0
9294,4.0,5.0,,,,,,,1.0,2.0
9295,5.0,5.0,,,,,,,1.0,2.0
9296,6.0,5.0,,,,,,,1.0,3.0
9297,6.0,5.0,,,,,,,1.0,2.0
9298,6.0,5.0,2.0,5.0,,,,,1.0,3.0
9299,6.0,6.0,,,,,,,0.0,3.0
9300,5.0,6.0,2.0,6.0,5.0,2.0,,,2.0,3.0
9301,5.0,6.0,2.0,6.0,5.0,2.0,,,2.0,3.0
9302,5.0,6.0,2.0,6.0,,,,,2.0,2.0
9303,6.0,6.0,2.0,6.0,6.0,3.0,,,0.0,2.0
9304,6.0,6.0,2.0,6.0,6.0,2.0,,,0.0,2.0
9305,6.0,5.0,,,6.0,1.0,,,1.0,3.0
9306,6.0,6.0,,,6.0,2.0,,,0.0,2.0
9307,6.0,6.0,,,6.0,3.0,,,0.0,2.0
9308,6.0,6.0,1.0,6.0,6.0,4.0,,,0.0,2.0
9309,6.0,5.0,,,6.0,4.0,,,1.0,2.0
9310,6.0,5.0,,,6.0,3.0,,,1.0,2.0
9311,6.0,6.0,1.0,6.0,6.0,3.0,,,0.0,2.0
9312,6.0,6.0,1.0,6.0,6.0,4.0,,,0.0,2.0
9313,6.0,6.0,0.0,6.0,6.0,3.0,,,0.0,2.0
9314,6.0,5.0,,,6.0,2.0,,,1.0,2.0
9315,5.0,5.0,0.0,5.0,,,,,1.0,2.0
9316,5.0,4.0,0.0,4.0,,,,,1.0,2.0
9317,5.0,5.0,,,5.0,1.0,,,1.0,2.0
9318,5.0,5.0,,,,,,,1.0,2.0
9319,4.0,5.0,,,4.0,0.0,,,1.0,2.0
9320,4.0,6.0,,,4.0,0.0,,,2.0,2.0
9321,4.0,6.0,,,,,,,2.0,2.0
9322,4.0,6.0,,,,,,,2.0,2.0
9323,4.0,6.0,,,,,,,2.0,3.0
9324,4.0,5.0,,,,,,,1.0,2.0
9325,4.0,5.0,,,,,,,1.0,2.0
9326,4.0,4.0,,,,,,,1.0,3.0
9327,4.0,3.0,1.0,3.0,,,4.0,1.0,1.0,3.0
9328,4.0,3.0,1.0,3.0,,,,,1.0,3.0
9329,4.0,4.0,,,,,,,1.0,3.0
9330,4.0,4.0,1.0,4.0,,,,,1.0,3.0
9331,4.0,5.0,,,,,,,1.0,3.0
9332,4.0,6.0,,,,,,,0.0,2.0
9333,4.0,6.0,,,,,,,0.0,2.0
9334,4.0,5.0,,,,,,,0.0,0.0
9335,4.0,6.0,,,,,,,0.0,1.0
9336,4.0,6.0,,,,,,,0.0,1.0
9337,4.0,6.0,,,,,6.0,6.0,0.0,1.0
9338,4.0,6.0,,,,,6.0,6.0,0.0,1.0
9339,3.0,6.0,,,,,,,0.0,0.0
9340,2.0,6.0,,,,,,,0.0,1.0
9341,2.0,6.0,,,,,,,0.0,0.0
9342,3.0,6.0,,,,,,,0.0,0.0
9343,3.0,5.0,,,,,6.0,5.0,0.0,0.0
9344,3.0,4.0,,,,,,,0.0,0.0
9345,2.0,4.0,2.0,1.0,,,,,0.0,0.0
9346,2.0,4.0,,,,,,,0.0,1.0
9347,2.0,3.0,,,0.0,3.0,,,0.0,0.0
9348,1.0,3.0,1.0,1.0,0.0,3.0,,,0.0,1.0
9349,1.0,4.0,1.0,2.0,1.0,3.0,,,0.0,1.0
9350,1.0,4.0,1.0,2.0,,,,,0.0,1.0
9351,2.0,4.0,2.0,2.0,,,,,0.0,0.0
9352,2.0,3.0,,,1.0,3.0,,,0.0,1.0
9353,1.0,3.0,1.0,1.0,2.0,3.0,,,0.0,1.0
9354,1.0,3.0,,,,,,,0.0,1.0
9355,1.0,4.0,,,3.0,4.0,,,0.0,1.0
9356,0.0,4.0,,,2.0,4.0,,,3.0,1.0
9357,0.0,3.0,,,,,,,3.0,1.0
9358,0.0,2.0,0.0,2.0,0.0,4.0,,,3.0,1.0
9359,0.0,1.0,0.0,2.0,0.0,4.0,,,3.0,1.0
9360,1.0,1.0,,,,,,,0.0,1.0
9361,2.0,1.0,,,,,,,0.0,3.0
9362,2.0,1.0,,,,,,,3.0,0.0
9363,3.0,1.0,,,,,,,3.0,0.0
9364,3.0,0.0,,,,,,,0.0,0.0
9365,2.0,0.0,,,,,,,0.0,3.0
9366,2.0,0.0,2.0,5.0,,,,,0.0,0.0
9367,1.0,0.0,1.0,5.0,1.0,3.0,,,0.0,3.0
9368,0.0,0.0,,,,,,,1.0,3.0
9369,0.0,0.0,,,0.0,4.0,,,1.0,3.0
9370,0.0,0.0,,,0.0,4.0,,,1.0,0.0
9371,1.0,0.0,,,,,,,0.0,0.0
9372,2.0,0.0,,,,,,,0.0,3.0
9373,2.0,0.0,,,,,,,0.0,0.0
9374,1.0,0.0,1.0,4.0,,,,,0.0,0.0
9375,1.0,0.0,1.0,3.0,,,,,0.0,0.0
9376,0.0,0.0,,,0.0,2.0,,,1.0,0.0
9377,0.0,1.0,0.0,3.0,0.0,3.0,,,3.0,1.0
9378,1.0,1.0,,,,,,,3.0,1.0
9379,0.0,1.0,0.0,3.0,0.0,2.0,,,3.0,3.0
9380,0.0,1.0,0.0,3.0,0.0,3.0,,,3.0,1.0
9381,0.0,2.0,0.0,2.0,0.0,3.0,,,3.0,1.0
9382,0.0,2.0,0.0,1.0,0.0,4.0,,,3.0,1.0
9383,0.0,2.0,,,0.0,3.0,,,3.0,1.0
9384,0.0,1.0,,,0.0,2.0,,,3.0,0.0
9385,0.0,1.0,,,0.0,2.0,,,3.0,0.0
9386,1.0,1.0,,,,,,,0.0,1.0
9387,0.0,1.0,0.0,2.0,0.0,3.0,,,3.0,1.0
9388,1.0,1.0,0.0,1.0,,,,,3.0,1.0
9389,0.0,1.0,0.0,1.0,0.0,3.0,,,3.0,1.0
9390,1.0,1.0,0.0,1.0,1.0,3.0,,,3.0,1.0
9391,2.0,1.0,0.0,1.0,,,,,3.0,1.0
9392,2.0,2.0,,,,,,,0.0,1.0
9393,2.0,2.0,0.0,2.0,,,,,0.0,1.0
9394,2.0,1.0,,,,,,,3.0,1.0
9395,2.0,1.0,,,,,,,3.0,1.0
9396,2.0,0.0,,,,,,,0.0,1.0
9397,2.0,0.0,,,,,,,0.0,1.0
9398,2.0,0.0,,,,,,,0.0,0.0
9399,2.0,0.0,,,,,,,0.0,0.0
9400,2.0,1.0,,,,,,,3.0,1.0
9401,3.0,1.0,1.0,1.0,,,,,3.0,1.0
9402,4.0,1.0,,,,,,,3.0,1.0
9403,4.0,1.0,,,,,,,3.0,1.0
9404,4.0,0.0,2.0,0.0,,,,,0.0,1.0
9405,4.0,0.0,2.0,0.0,,,,,0.0,1.0
9406,5.0,0.0,1.0,0.0,,,,,0.0,1.0
9407,5.0,0.0,,,,,5.0,6.0,0.0,1.0
9408,5.0,0.0,1.0,0.0,,,5.0,5.0,0.0,1.0
9409,5.0,1.0,,,,,5.0,5.0,3.0,1.0
9410,5.0,1.0,,,,,,,3.0,1.0
9411,5.0,0.0,0.0,0.0,,,,,0.0,1.0
9412,5.0,1.0,,,,,,,3.0,1.0
9413,5.0,1.0,,,,,,,3.0,1.0
9414,5.0,2.0,,,,,,,3.0,1.0
9415,5.0,3.0,,,,,5.0,5.0,3.0,1.0
9416,5.0,3.0,,,,,5.0,5.0,3.0,1.0
9417,5.0,4.0,,,0.0,4.0,5.0,5.0,3.0,1.0
9418,5.0,5.0,,,,,5.0,4.0,1.0,1.0
9419,6.0,5.0,,,,,5.0,5.0,1.0,1.0
9420,6.0,5.0,,,,,6.0,5.0,0.0,1.0
9421,5.0,5.0,,,,,,,0.0,1.0
9422,6.0,5.0,,,,,,,1.0,1.0
9423,6.0,5.0,,,2.0,5.0,,,1.0,1.0
9424,6.0,5.0,,,,,4.0,5.0,1.0,1.0
9425,6.0,4.0,,,2.0,4.0,,,3.0,1.0
9426,6.0,5.0,,,,,5.0,5.0,1.0,1.0
9427,6.0,6.0,,,,,,,0.0,1.0
9428,6.0,6.0,,,,,,,0.0,1.0
9429,6.0,5.0,,,0.0,5.0,,,3.0,1.0
9430,6.0,5.0,,,0.0,5.0,6.0,6.0,3.0,1.0
9431,5.0,5.0,,,1.0,5.0,,,0.0,1.0
9432,6.0,5.0,,,,,6.0,6.0,3.0,1.0
9433,6.0,6.0,,,,,5.0,6.0,3.0,1.0
9434,6.0,6.0,,,,,,,0.0,1.0
9435,6.0,5.0,,,1.0,5.0,6.0,5.0,0.0,1.0
9436,6.0,5.0,,,,,5.0,5.0,1.0,1.0
9437,5.0,5.0,,,,,6.0,5.0,0.0,1.0
9438,4.0,5.0,,,,,6.0,5.0,0.0,1.0
9439,4.0,6.0,,,2.0,6.0,,,0.0,1.0
9440,4.0,5.0,,,,,6.0,5.0,0.0,1.0
9441,4.0,6.0,,,1.0,6.0,6.0,6.0,0.0,1.0
9442,4.0,6.0,,,2.0,6.0,,,0.0,1.0
9443,4.0,6.0,,,,,6.0,6.0,0.0,1.0
9444,5.0,6.0,,,,,6.0,6.0,0.0,1.0
9445,5.0,6.0,,,,,6.0,6.0,0.0,1.0
9446,6.0,6.0,,,,,6.0,6.0,0.0,0.0
9447,6.0,6.0,,,,,6.0,5.0,0.0,1.0
9448,6.0,6.0,,,,,6.0,5.0,0.0,0.0
9449,6.0,6.0,,,,,6.0,5.0,0.0,1.0
9450,5.0,6.0,,,,,5.0,5.0,0.0,1.0
9451,6.0,6.0,,,,,,,0.0,2.0
9452,6.0,6.0,,,,,6.0,4.0,0.0,2.0
9453,6.0,6.0,,,,,6.0,4.0,0.0,2.0
9454,6.0,6.0,,,,,6.0,4.0,0.0,1.0
9455,6.0,5.0,,,,,6.0,4.0,1.0,1.0
9456,6.0,6.0,,,,,6.0,4.0,0.0,1.0
9457,6.0,6.0,,,,,6.0,4.0,0.0,1.0
9458,6.0,6.0,,,,,6.0,4.0,0.0,1.0
9459,6.0,5.0,,,,,6.0,3.0,1.0,1.0
9460,6.0,4.0,,,,,,,1.0,1.0
9461,5.0,4.0,,,,,,,1.0,1.0
9462,5.0,3.0,,,3.0,3.0,5.0,3.0,0.0,1.0
9463,5.0,4.0,,,,,5.0,4.0,0.0,2.0
9464,5.0,5.0,,,,,,,0.0,2.0
9465,6.0,5.0,,,,,6.0,4.0,1.0,1.0
9466,6.0,6.0,,,,,6.0,5.0,0.0,1.0
9467,6.0,6.0,,,,,6.0,4.0,0.0,1.0
9468,6.0,5.0,,,,,6.0,5.0,0.0,2.0
9469,6.0,5.0,,,,,6.0,5.0,0.0,2.0
9470,6.0,6.0,,,,,6.0,4.0,0.0,2.0
9471,6.0,5.0,,,,,6.0,4.0,1.0,2.0
9472,5.0,5.0,,,,,,,0.0,2.0
9473,5.0,4.0,,,,,,,0.0,2.0
9474,5.0,3.0,,,,,,,0.0,2.0
9475,6.0,3.0,,,4.0,3.0,,,3.0,1.0
9476,6.0,4.0,,,,,5.0,4.0,1.0,1.0
9477,6.0,3.0,,,4.0,3.0,6.0,4.0,3.0,1.0
9478,5.0,3.0,,,3.0,3.0,5.0,4.0,3.0,1.0
9479,5.0,3.0,,,,,,,2.0,1.0
9480,5.0,2.0,,,,,,,3.0,1.0
9481,5.0,1.0,,,,,5.0,4.0,3.0,1.0
9482,5.0,1.0,,,3.0,1.0,5.0,3.0,3.0,1.0
9483,6.0,1.0,,,4.0,1.0,6.0,3.0,3.0,2.0
9484,6.0,0.0,3.0,0.0,4.0,0.0,,,0.0,2.0
9485,6.0,1.0,,,,,,,3.0,2.0
9486,5.0,1.0,,,5.0,0.0,5.0,2.0,3.0,2.0
9487,5.0,0.0,4.0,0.0,5.0,0.0,5.0,1.0,0.0,2.0
9488,5.0,1.0,,,5.0,0.0,5.0,2.0,3.0,2.0
9489,5.0,2.0,5.0,0.0,5.0,0.0,5.0,3.0,3.0,0.0
9490,6.0,2.0,,,,,,,3.0,0.0
9491,6.0,3.0,,,,,,,3.0,3.0
9492,6.0,3.0,,,,,,,3.0,2.0
9493,6.0,3.0,,,,,,,3.0,0.0
9494,6.0,3.0,,,,,,,3.0,1.0
9495,6.0,3.0,,,5.0,3.0,,,3.0,1.0
9496,6.0,2.0,6.0,0.0,,,,,3.0,1.0
9497,5.0,2.0,,,,,5.0,6.0,3.0,0.0
9498,6.0,2.0,6.0,1.0,3.0,2.0,,,3.0,0.0
9499,6.0,2.0,6.0,2.0,4.0,2.0,,,3.0,0.0
9500,5.0,2.0,6.0,2.0,5.0,2.0,5.0,4.0,3.0,0.0
9501,5.0,3.0,5.0,2.0,5.0,3.0,5.0,3.0,0.0,1.0
9502,5.0,3.0,5.0,2.0,6.0,3.0,6.0,3.0,0.0,1.0
9503,4.0,3.0,,,,,5.0,3.0,0.0,1.0
9504,4.0,2.0,4.0,1.0,,,4.0,3.0,3.0,1.0
9505,4.0,1.0,4.0,2.0,,,4.0,4.0,3.0,1.0
9506,4.0,0.0,4.0,3.0,,,,,2.0,1.0
9507,4.0,0.0,,,4.0,4.0,,,2.0,1.0
9508,4.0,0.0,4.0,3.0,,,,,2.0,1.0
9509,4.0,0.0,,,,,,,2.0,1.0
9510,3.0,0.0,,,,,,,2.0,2.0
9511,3.0,0.0,,,,,,,2.0,1.0
9512,4.0,0.0,4.0,3.0,,,,,2.0,1.0
9513,4.0,1.0,4.0,4.0,,,,,2.0,1.0
9514,4.0,0.0,,,,,,,2.0,2.0
9515,3.0,0.0,3.0,5.0,,,,,2.0,2.0
9516,3.0,0.0,3.0,6.0,,,,,2.0,2.0
9517,2.0,0.0,,,,,,,2.0,2.0
9518,2.0,1.0,,,,,,,2.0,2.0
9519,2.0,2.0,,,,,0.0,2.0,2.0,1.0
9520,2.0,1.0,,,,,0.0,1.0,2.0,2.0
9521,2.0,0.0,,,,,,,2.0,3.0
9522,1.0,0.0,,,,,,,2.0,0.0
9523,2.0,0.0,,,,,0.0,0.0,2.0,0.0
9524,1.0,0.0,,,,,0.0,0.0,2.0,0.0
9525,1.0,0.0,,,,,,,2.0,0.0
9526,2.0,0.0,,,,,,,2.0,0.0
9527,3.0,0.0,3.0,6.0,,,,,2.0,0.0
9528,3.0,1.0,3.0,6.0,,,,,2.0,0.0
9529,2.0,1.0,2.0,6.0,,,,,2.0,0.0
9530,1.0,1.0,,,,,,,3.0,0.0
9531,1.0,0.0,,,,,,,2.0,0.0
9532,1.0,0.0,,,,,,,2.0,0.0
9533,1.0,0.0,,,,,1.0,4.0,0.0,0.0
9534,1.0,1.0,,,,,1.0,5.0,3.0,0.0
9535,0.0,1.0,,,0.0,5.0,0.0,5.0,3.0,0.0
9536,0.0,1.0,,,0.0,6.0,,,3.0,0.0
9537,0.0,2.0,,,0.0,5.0,,,3.0,0.0
9538,1.0,2.0,,,,,,,3.0,0.0
9539,1.0,1.0,,,,,,,3.0,0.0
9540,1.0,0.0,,,,,,,0.0,0.0
9541,1.0,0.0,,,,,1.0,5.0,0.0,0.0
9542,1.0,0.0,,,,,,,2.0,0.0
9543,1.0,1.0,,,,,,,3.0,0.0
9544,1.0,1.0,,,,,,,3.0,0.0
9545,1.0,1.0,,,1.0,4.0,,,3.0,0.0
9546,1.0,0.0,,,,,,,2.0,0.0
9547,2.0,0.0,,,,,,,2.0,0.0
9548,2.0,0.0,,,,,,,2.0,0.0
9549,2.0,0.0,,,,,,,2.0,0.0
9550,2.0,0.0,,,,,,,2.0,0.0
9551,2.0,1.0,,,,,,,2.0,0.0
9552,2.0,2.0,,,,,,,2.0,0.0
9553,2.0,3.0,,,,,,,1.0,0.0
9554,2.0,4.0,,,,,2.0,2.0,1.0,0.0
9555,2.0,5.0,,,0.0,5.0,2.0,2.0,1.0,0.0
9556,1.0,5.0,,,0.0,5.0,,,1.0,0.0
9557,2.0,5.0,6.0,5.0,1.0,5.0,2.0,2.0,1.0,0.0
9558,1.0,5.0,6.0,5.0,1.0,6.0,,,1.0,0.0
9559,1.0,5.0,6.0,5.0,,,,,0.0,0.0
9560,2.0,5.0,6.0,5.0,2.0,6.0,,,0.0,0.0
9561,3.0,5.0,6.0,5.0,,,,,1.0,0.0
9562,3.0,6.0,,,1.0,6.0,3.0,3.0,0.0,0.0
9563,3.0,5.0,5.0,5.0,1.0,5.0,3.0,2.0,1.0,0.0
9564,3.0,4.0,,,1.0,4.0,,,1.0,0.0
9565,3.0,4.0,,,1.0,4.0,3.0,2.0,1.0,0.0
9566,4.0,4.0,,,,,4.0,2.0,1.0,0.0
9567,4.0,3.0,,,,,4.0,3.0,0.0,0.0
9568,4.0,2.0,,,,,4.0,2.0,0.0,0.0
9569,3.0,2.0,,,,,4.0,2.0,0.0,0.0
9570,3.0,1.0,,,,,,,0.0,0.0
9571,3.0,0.0,,,,,,,0.0,0.0
9572,3.0,0.0,,,3.0,6.0,,,0.0,0.0
9573,2.0,0.0,,,,,,,0.0,0.0
9574,2.0,0.0,,,,,,,0.0,0.0
9575,2.0,1.0,,,2.0,4.0,3.0,1.0,0.0,0.0
9576,2.0,0.0,,,,,3.0,0.0,0.0,0.0
9577,2.0,0.0,,,,,4.0,0.0,0.0,0.0
9578,2.0,0.0,,,,,4.0,0.0,0.0,0.0
9579,3.0,0.0,,,,,4.0,0.0,0.0,0.0
9580,3.0,0.0,,,,,,,0.0,0.0
9581,4.0,0.0,,,,,,,0.0,0.0
9582,3.0,0.0,,,,,5.0,0.0,0.0,0.0
9583,3.0,0.0,,,,,5.0,0.0,0.0,0.0
9584,3.0,0.0,,,,,6.0,0.0,0.0,0.0
9585,3.0,0.0,,,,,6.0,0.0,0.0,0.0
9586,3.0,0.0,,,,,6.0,0.0,0.0,0.0
9587,2.0,0.0,,,,,6.0,0.0,0.0,0.0
9588,2.0,1.0,,,,,,,0.0,0.0
9589,2.0,1.0,,,,,,,0.0,0.0
9590,1.0,1.0,,,1.0,6.0,6.0,1.0,0.0,0.0
9591,2.0,1.0,,,,,,,0.0,0.0
9592,3.0,1.0,,,,,,,0.0,0.0
9593,3.0,1.0,,,,,,,0.0,0.0
9594,4.0,1.0,,,,,4.0,0.0,1.0,0.0
9595,4.0,0.0,,,,,3.0,0.0,2.0,0.0
9596,5.0,0.0,5.0,5.0,,,4.0,0.0,2.0,0.0
9597,4.0,0.0,,,4.0,6.0,4.0,0.0,0.0,1.0
9598,5.0,0.0,,,,,4.0,0.0,2.0,1.0
9599,5.0,0.0,,,5.0,6.0,4.0,0.0,2.0,1.0
9600,4.0,0.0,4.0,4.0,,,3.0,0.0,2.0,1.0
9601,3.0,0.0,,,,,3.0,1.0,0.0,1.0
9602,2.0,0.0,,,,,,,0.0,0.0
9603,1.0,0.0,,,,,,,0.0,0.0
9604,1.0,1.0,,,,,,,0.0,1.0
9605,2.0,1.0,,,,,,,0.0,1.0
9606,2.0,2.0,6.0,2.0,,,5.0,2.0,0.0,1.0
9607,2.0,3.0,6.0,3.0,,,,,0.0,1.0
9608,1.0,3.0,5.0,3.0,,,,,0.0,1.0
9609,1.0,4.0,,,,,,,0.0,1.0
9610,1.0,5.0,,,,,,,0.0,1.0
9611,1.0,4.0,,,,,,,0.0,1.0
9612,1.0,3.0,,,,,6.0,3.0,0.0,1.0
9613,1.0,2.0,,,,,,,0.0,1.0
9614,2.0,2.0,,,,,,,0.0,1.0
9615,1.0,2.0,5.0,2.0,,,5.0,2.0,0.0,1.0
9616,1.0,1.0,,,,,5.0,1.0,0.0,1.0
9617,1.0,2.0,,,,,,,0.0,1.0
9618,2.0,2.0,5.0,2.0,,,,,0.0,1.0
9619,2.0,2.0,4.0,2.0,,,,,0.0,1.0
9620,2.0,2.0,,,,,,,0.0,1.0
9621,2.0,3.0,,,,,,,1.0,1.0
9622,2.0,2.0,3.0,2.0,,,,,0.0,2.0
9623,2.0,2.0,3.0,2.0,,,4.0,2.0,0.0,2.0
9624,1.0,2.0,4.0,2.0,,,5.0,2.0,0.0,1.0
9625,1.0,3.0,,,,,,,0.0,1.0
9626,1.0,4.0,,,,,,,0.0,1.0
9627,1.0,3.0,5.0,3.0,,,,,0.0,1.0
9628,1.0,2.0,,,,,,,0.0,1.0
9629,1.0,3.0,3.0,3.0,,,,,0.0,1.0
9630,1.0,2.0,,,,,,,0.0,2.0
9631,0.0,2.0,,,,,5.0,2.0,1.0,2.0
9632,0.0,2.0,,,,,4.0,2.0,1.0,2.0
9633,1.0,2.0,,,,,,,0.0,2.0
9634,1.0,3.0,,,,,4.0,3.0,0.0,2.0
9635,1.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,0.0,2.0
9636,2.0,3.0,5.0,3.0,6.0,3.0,4.0,3.0,0.0,2.0
9637,2.0,2.0,,,6.0,2.0,4.0,2.0,0.0,3.0
9638,2.0,3.0,,,,,,,0.0,3.0
9639,1.0,3.0,,,,,,,0.0,3.0
9640,2.0,3.0,,,,,,,0.0,3.0
9641,2.0,2.0,,,,,4.0,2.0,0.0,3.0
9642,1.0,2.0,,,,,3.0,2.0,0.0,3.0
9643,2.0,2.0,,,,,2.0,2.0,0.0,3.0
9644,2.0,3.0,,,,,2.0,1.0,1.0,3.0
9645,2.0,3.0,6.0,3.0,,,,,1.0,0.0
9646,1.0,3.0,,,,,,,1.0,0.0
9647,1.0,2.0,,,4.0,2.0,,,1.0,0.0
9648,1.0,3.0,,,,,,,1.0,0.0
9649,1.0,4.0,,,,,,,1.0,0.0
9650,2.0,4.0,,,,,,,1.0,1.0
9651,2.0,3.0,,,,,,,1.0,1.0
9652,1.0,3.0,,,,,,,1.0,0.0
9653,2.0,3.0,,,,,,,2.0,2.0
9654,3.0,3.0,,,,,,,2.0,2.0
9655,3.0,3.0,,,,,,,2.0,1.0
9656,3.0,4.0,,,,,,,2.0,1.0
9657,3.0,5.0,,,,,,,1.0,2.0
9658,3.0,5.0,,,,,,,2.0,2.0
9659,3.0,6.0,,,,,,,2.0,1.0
9660,3.0,5.0,,,,,,,2.0,1.0
9661,3.0,4.0,,,,,,,2.0,0.0
9662,2.0,4.0,,,,,0.0,4.0,2.0,0.0
9663,1.0,4.0,,,,,0.0,4.0,2.0,1.0
9664,0.0,4.0,,,,,0.0,3.0,1.0,1.0
9665,0.0,4.0,,,,,,,1.0,1.0
9666,1.0,4.0,,,,,1.0,2.0,1.0,1.0
9667,1.0,4.0,,,,,1.0,3.0,1.0,1.0
9668,0.0,4.0,,,,,,,1.0,1.0
9669,0.0,5.0,,,,,,,1.0,1.0
9670,0.0,4.0,,,,,,,1.0,0.0
9671,0.0,4.0,,,,,,,1.0,1.0
9672,0.0,4.0,,,3.0,4.0,,,1.0,1.0
9673,0.0,4.0,,,4.0,4.0,,,1.0,1.0
9674,0.0,4.0,,,,,0.0,0.0,1.0,1.0
9675,1.0,4.0,,,4.0,4.0,,,1.0,1.0
9676,2.0,4.0,,,,,,,1.0,1.0
9677,3.0,4.0,,,4.0,4.0,,,2.0,1.0
9678,3.0,5.0,3.0,0.0,3.0,4.0,,,1.0,1.0
9679,3.0,6.0,3.0,1.0,3.0,4.0,,,2.0,1.0
9680,3.0,5.0,3.0,2.0,3.0,3.0,,,1.0,1.0
9681,2.0,5.0,,,2.0,3.0,,,1.0,0.0
9682,2.0,5.0,,,,,,,1.0,0.0
9683,1.0,5.0,,,1.0,4.0,,,1.0,0.0
9684,1.0,6.0,,,1.0,4.0,,,2.0,0.0
9685,2.0,6.0,,,,,,,2.0,0.0
9686,2.0,6.0,,,1.0,6.0,,,2.0,1.0
9687,3.0,6.0,3.0,2.0,,,,,2.0,1.0
9688,2.0,6.0,,,,,,,2.0,1.0
9689,2.0,6.0,2.0,1.0,,,,,2.0,1.0
9690,3.0,6.0,3.0,1.0,,,,,2.0,0.0
9691,2.0,6.0,,,,,,,2.0,0.0
9692,2.0,5.0,,,1.0,5.0,,,1.0,0.0
